name,category,image,lat,lng,address,description,住所,紹介,gx_media_links,参加形態,出展日,営業時間,電話番号,Web,YouTube
うるしギャラリー久右衛門,越前漆器,images/icon-1.png,35.9521826,136.2709503,うるしギャラリー久右衛門,"<img src=""https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/1kbhu6kg8rvedhguudj2pv9f6g/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrOLsrOcrWj7NCnH7s5fJvvG71ZbHsEYEJjWd1zhOPKJp1zrL0Zbv2C1erK_Rv6vsIK1-5MMraQpnDTmv09seTeMGD0d6Wq_BwxkXtVXYh_TiqSGYcsgRn_GPSDefBHk2zUtoe3lYDhqNn00xJIM9wkUAit7sXYpLqN4wnsiv2qlBkw9AXDVUwlYUi6dMl6UFdo2cXKJ6uw_udqKZHLaZyn8uk1nVdOmWnCUfCtI2nDlXw?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1222 福井県鯖江市河和田町16-12<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 丸山久右衛門商店は、1500年の伝統を誇る漆の里「河和田」で漆器業を広めてきた会社です。その伝統を守りながら、現代の生活に合致した漆器を提案しています。うるしギャラリー久右衛門では、幅広い品揃えで販売を行い、伝統と品質にこだわった漆器を提供しています。<br>出展日: 6-8日<br>営業時間: 9:00-17:00<br>電話番号: 0778-65-0011<br>Web: https://www.9emon.co.jp/<br>YouTube: ",〒916-1222 福井県鯖江市河和田町16-12,丸山久右衛門商店は、1500年の伝統を誇る漆の里「河和田」で漆器業を広めてきた会社です。その伝統を守りながら、現代の生活に合致した漆器を提案しています。うるしギャラリー久右衛門では、幅広い品揃えで販売を行い、伝統と品質にこだわった漆器を提供しています。,https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/1kbhu6kg8rvedhguudj2pv9f6g/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrOLsrOcrWj7NCnH7s5fJvvG71ZbHsEYEJjWd1zhOPKJp1zrL0Zbv2C1erK_Rv6vsIK1-5MMraQpnDTmv09seTeMGD0d6Wq_BwxkXtVXYh_TiqSGYcsgRn_GPSDefBHk2zUtoe3lYDhqNn00xJIM9wkUAit7sXYpLqN4wnsiv2qlBkw9AXDVUwlYUi6dMl6UFdo2cXKJ6uw_udqKZHLaZyn8uk1nVdOmWnCUfCtI2nDlXw?fife,"工房（見学・展示）, 販売, ワークショップ",6-8日,9:00-17:00,0778-65-0011,https://www.9emon.co.jp/,
高橋工芸,越前漆器,images/icon-1.png,35.9517883,136.2434997,高橋工芸,"<img src=""https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/7n7v93n2ls5na12u8695o2qff8/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpXp_y8sGlQSJXjLZ4W3dC_Xudn-Pl0IBDA41dGxSzVeoTJjfHBEa2s1-9gObwMfmFbvgf_R1jiUQ-6urceItzCG8UYxeSFw0AhFybEg4HLN1833UT75ZEolZZ1Ea9mIFUT_2IzFkiOYJyEK0_TQOi3KeGEyhTRI-kLTjC6DnDLRm80F2lJwP5zXBxsStZ1WvCq4RZ7W9FJmlu4OfjM8rKOFbzPA7HOsPkM3nCcM_QuoDA?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1115 福井県鯖江市落井町50-5-1<br>参加形態: 工房（見学・展示）, 販売<br>紹介: 鯖江市で100年近く続く越前漆器製造の会社です。創業時から様々な漆器製品の製造販売をしており、近年ではお茶道具や節句人形の屏風・台を中心に製造しています。<br>出展日: 6・7日<br>営業時間: 10:00-12:00 / 13:00-17:00<br>電話番号: 0778-65-0369<br>Web: https://o-takahashikogei.com<br>YouTube: https://youtu.be/fUXEtKuKfYA?si=kqvb1xCurVpxW0RC",〒916-1115 福井県鯖江市落井町50-5-1,鯖江市で100年近く続く越前漆器製造の会社です。創業時から様々な漆器製品の製造販売をしており、近年ではお茶道具や節句人形の屏風・台を中心に製造しています。,https://doc-04-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/7n7v93n2ls5na12u8695o2qff8/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpXp_y8sGlQSJXjLZ4W3dC_Xudn-Pl0IBDA41dGxSzVeoTJjfHBEa2s1-9gObwMfmFbvgf_R1jiUQ-6urceItzCG8UYxeSFw0AhFybEg4HLN1833UT75ZEolZZ1Ea9mIFUT_2IzFkiOYJyEK0_TQOi3KeGEyhTRI-kLTjC6DnDLRm80F2lJwP5zXBxsStZ1WvCq4RZ7W9FJmlu4OfjM8rKOFbzPA7HOsPkM3nCcM_QuoDA?fife,"工房（見学・展示）, 販売",6・7日,10:00-12:00 / 13:00-17:00,0778-65-0369,https://o-takahashikogei.com,https://youtu.be/fUXEtKuKfYA?si=kqvb1xCurVpxW0RC
下村漆器店,越前漆器,images/icon-1.png,35.9519755,136.2761193,下村漆器店,"<img src=""https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/b3t5bgc8749oevukocq2ffoj5k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpmCqpa5kXK8sXBglFkeqr7Y_rPXJ4L_eA7Z0-7BTpHAPXMTQNmSqKSzY-4cckVT4Fca_XTD1UsqLAODy-FSCzoJEXq5s93kBG2uKEVkw62oLTaRc38t9CHn8zNwBgp-3CXQIkntjeCGy1ZMyBE5KPcvm5eWvZBlFM5pT1roaYABS6PWhNIWZ_g5yXk6JaB8WFVBDRX2-FQdOhnhk2BZxrK1o0S5FE6a5tY2LIlCVrUzLc?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1223福井県鯖江市片山町8-7<br>参加形態: 工房（見学・展示）, 販売<br>紹介: ひと味ちがう器をあなたに<br>「こどもしっき」のブランドでお食い初めや記念品などをネット販売中心に高品質でお手頃価格を目指しております。業界初、レンジ食洗機対応の漆塗りのお椀も販売しております。<br>出展日: 6・7日<br>営業時間: 9:00-17:00<br>電話番号: 0778-65-0024<br>Web: http://www.shimomurashikki.co.jp/<br>YouTube: ",〒916-1223福井県鯖江市片山町8-7,"ひと味ちがう器をあなたに
「こどもしっき」のブランドでお食い初めや記念品などをネット販売中心に高品質でお手頃価格を目指しております。業界初、レンジ食洗機対応の漆塗りのお椀も販売しております。",https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/b3t5bgc8749oevukocq2ffoj5k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpmCqpa5kXK8sXBglFkeqr7Y_rPXJ4L_eA7Z0-7BTpHAPXMTQNmSqKSzY-4cckVT4Fca_XTD1UsqLAODy-FSCzoJEXq5s93kBG2uKEVkw62oLTaRc38t9CHn8zNwBgp-3CXQIkntjeCGy1ZMyBE5KPcvm5eWvZBlFM5pT1roaYABS6PWhNIWZ_g5yXk6JaB8WFVBDRX2-FQdOhnhk2BZxrK1o0S5FE6a5tY2LIlCVrUzLc?fife,"工房（見学・展示）, 販売",6・7日,9:00-17:00,0778-65-0024,http://www.shimomurashikki.co.jp/,
辻田漆店,越前漆器,images/icon-1.png,35.937664,136.261133,辻田漆店,"<img src=""https://doc-0g-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/h5brb0dac7nsp1cjteh252u914/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqSuQ1iUOHcjk-IkFGWXJFXTr1Nf12H5XTADTf_YO3DCeCmC1czYQk1K8XS0r4Xopz_rLVRzmuSQVWvCccYDsMuPHdSWu-SbSZ6p9bY3nBgYccHyn4oXArTv8L6lI2ynUMVpS4UTM7UOQZlW_5rREk7MA_80Avw7aLPy5elaRiDWCKhScBMAa7CEtwEozPegln2gxsicrZufjJSvpYgG816qK1a2qhFDD1jOVxqT6umayw?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0261 福井県越前市朽飯町22-24<br>参加形態: 工房（見学・展示）<br>紹介: 創業150年以上、漆製造業の小さな会社です。主に日本国内や中国で採取された漆を精製して販売しております。漆は採れた場所や時期によって個性があります。天然の漆、伝統的な製造機などをご覧いただけます。<br>出展日: 7・8日<br>営業時間: 7日 13:00-17:00 8日 10:00-12:00<br>電話番号: 0778-42-1034<br>Web: http://www.tujita.co.jp<br>YouTube: ",〒915-0261 福井県越前市朽飯町22-24,創業150年以上、漆製造業の小さな会社です。主に日本国内や中国で採取された漆を精製して販売しております。漆は採れた場所や時期によって個性があります。天然の漆、伝統的な製造機などをご覧いただけます。,https://doc-0g-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/h5brb0dac7nsp1cjteh252u914/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGqSuQ1iUOHcjk-IkFGWXJFXTr1Nf12H5XTADTf_YO3DCeCmC1czYQk1K8XS0r4Xopz_rLVRzmuSQVWvCccYDsMuPHdSWu-SbSZ6p9bY3nBgYccHyn4oXArTv8L6lI2ynUMVpS4UTM7UOQZlW_5rREk7MA_80Avw7aLPy5elaRiDWCKhScBMAa7CEtwEozPegln2gxsicrZufjJSvpYgG816qK1a2qhFDD1jOVxqT6umayw?fife,工房（見学・展示）,7・8日,7日 13:00-17:00 8日 10:00-12:00,0778-42-1034,http://www.tujita.co.jp,
越前塗りの漆遊館,越前漆器,images/icon-1.png,35.9487754,136.2209307,越前塗りの漆遊館,"<img src=""https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/14b69cipn8eikc5uro59pfubro/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpb0dzk4gNPEORR1viNb3XkzFRCIWXWl_UdgQa6gIv9klcjJeMJ10cZiquK1vgQLeG7ed4oI_pLZm0eh0KelhDIMEK8IdSXSxWFk3LGQK7Lr9bPcHP8HWM_q61DOCWOPgCKH-SwL_WdI-Z-Am28TLoITbFGStHtkW0Uri9E-FG25ahQI0Tl4ci_SzUZhEEpCjUEYCreIAHc9DfpSvVxyU_Vwm4od-Frgxb8lX1xeTB1LvQ?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-0033 福井県鯖江市中野町256-1<br>参加形態: 販売, ワークショップ<br>紹介: 越前塗りメーカーの直営ショップです。常時2千点以上もの商品が展示してあり、直営ショップですのでお買い得な商品も多数ございます。蒔絵体験のワークショップも行っております。お気軽にお立ち寄りください。<br>出展日: 6-8日<br>営業時間: 9:00-17:30<br>電話番号: 0778-52-3400<br>Web: https://www.urushi.org/<br>YouTube: ",〒916-0033 福井県鯖江市中野町256-1,越前塗りメーカーの直営ショップです。常時2千点以上もの商品が展示してあり、直営ショップですのでお買い得な商品も多数ございます。蒔絵体験のワークショップも行っております。お気軽にお立ち寄りください。,https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/14b69cipn8eikc5uro59pfubro/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpb0dzk4gNPEORR1viNb3XkzFRCIWXWl_UdgQa6gIv9klcjJeMJ10cZiquK1vgQLeG7ed4oI_pLZm0eh0KelhDIMEK8IdSXSxWFk3LGQK7Lr9bPcHP8HWM_q61DOCWOPgCKH-SwL_WdI-Z-Am28TLoITbFGStHtkW0Uri9E-FG25ahQI0Tl4ci_SzUZhEEpCjUEYCreIAHc9DfpSvVxyU_Vwm4od-Frgxb8lX1xeTB1LvQ?fife,"販売, ワークショップ",6-8日,9:00-17:30,0778-52-3400,https://www.urushi.org/,
漆器久太郎,越前漆器,images/icon-1.png,35.9524055,136.2780058,漆器久太郎,"<img src=""https://doc-0s-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/psd3e6fndlf7ifvko578uobll4/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpA14kDRZivumHnWoq4syvxNaE3S2XJr1Jh6A1UfLLIesXGJdmsITtYyiLkvCwxHNq7Dj3lRiAHH9WGPju00CRtKErLeYd2rx6Np5E9tbJDF8-j5SxDjHVNXvhUJ2G3sgtJut_c6KtvVDda8jHEfoFCnlvRm_TB3Qdglwih0H2_Uk78BcRhUiVpsPdWkfo5cp-M-kb9DLxanV7j4hqDe5nr3ykxzlqzprFTw3QFicsTUWc?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1221福井県鯖江市西袋町67-13-3<br>参加形態: 販売, ワークショップ<br>紹介: 今年創業１００年を迎えた漆器屋です。曽明漆器店の初代曽明久太郎の名前を頂き「漆器久太郎」が生まれました。青×木製食器「kyutarouBLUE」ブランドを展開中<br>出展日: 6-8日<br>営業時間: 6日 10:00-11:30 / 14:00-15:30<br>7-8日 10:00-12:00 / 13:00-17:00<br>電話番号: 0778-65-0071<br>Web: https://www.shikki-qtarou.com/<br>YouTube: https://youtu.be/DFiNBuh0Ncs?si=X0CIWZvL7SzuKpwU",〒916-1221福井県鯖江市西袋町67-13-3,今年創業１００年を迎えた漆器屋です。曽明漆器店の初代曽明久太郎の名前を頂き「漆器久太郎」が生まれました。青×木製食器「kyutarouBLUE」ブランドを展開中,https://doc-0s-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/psd3e6fndlf7ifvko578uobll4/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpA14kDRZivumHnWoq4syvxNaE3S2XJr1Jh6A1UfLLIesXGJdmsITtYyiLkvCwxHNq7Dj3lRiAHH9WGPju00CRtKErLeYd2rx6Np5E9tbJDF8-j5SxDjHVNXvhUJ2G3sgtJut_c6KtvVDda8jHEfoFCnlvRm_TB3Qdglwih0H2_Uk78BcRhUiVpsPdWkfo5cp-M-kb9DLxanV7j4hqDe5nr3ykxzlqzprFTw3QFicsTUWc?fife,"販売, ワークショップ",6-8日,"6日 10:00-11:30 / 14:00-15:30
7-8日 10:00-12:00 / 13:00-17:00",0778-65-0071,https://www.shikki-qtarou.com/,https://youtu.be/DFiNBuh0Ncs?si=X0CIWZvL7SzuKpwU
井上徳木工,越前漆器,images/icon-1.png,35.9477447,136.2705998,井上徳木工,"<img src=""https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/d59tj2u17k296qo1o8si8c6i5k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpvlMH8ZAccJWvqB2sEAkeOMCX7rxx5ptCSwal53B0zws-dksu6_uQQdfL-n1-ZVG30CiRT7HS13TOOrXR63u5hpBG5PcsP4JrezOC5RGqiODcseKEzN0uYhX_76UkCGaW0dVpSn6EKtXbvsqMY_4i5gYENkaCOGZDwN3FXFPSqOC25ZulF_Qx4aHMphIQ2172eaniFO7AM21WVxtICNyGTVXUrgPEOGaYanPZ0YmkNsyA?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1222 福井県鯖江市河和田町26-19<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 井上徳木工では小箱や盆など越前漆器で角物（かくもの）といわれる伝統的な形や技術を継承しつつ、幅広い木製品を制作している工房です。通常は上塗りで隠れてしまう加工の仕口や製作過程でしか見れない造形美を活かす商品作りを始めています。<br>出展日: 6-8日<br>営業時間: 6・7日 10:00-17:00 8日 10:00-16:00<br>電話番号: 0778-65-0338<br>Web: https://lr-tokumokkou.jp/<br>YouTube: ",〒916-1222 福井県鯖江市河和田町26-19,井上徳木工では小箱や盆など越前漆器で角物（かくもの）といわれる伝統的な形や技術を継承しつつ、幅広い木製品を制作している工房です。通常は上塗りで隠れてしまう加工の仕口や製作過程でしか見れない造形美を活かす商品作りを始めています。,https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/d59tj2u17k296qo1o8si8c6i5k/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpvlMH8ZAccJWvqB2sEAkeOMCX7rxx5ptCSwal53B0zws-dksu6_uQQdfL-n1-ZVG30CiRT7HS13TOOrXR63u5hpBG5PcsP4JrezOC5RGqiODcseKEzN0uYhX_76UkCGaW0dVpSn6EKtXbvsqMY_4i5gYENkaCOGZDwN3FXFPSqOC25ZulF_Qx4aHMphIQ2172eaniFO7AM21WVxtICNyGTVXUrgPEOGaYanPZ0YmkNsyA?fife,"工房（見学・展示）, 販売, ワークショップ",6-8日,6・7日 10:00-17:00 8日 10:00-16:00,0778-65-0338,https://lr-tokumokkou.jp/,
むつのはな,越前漆器,images/icon-1.png,35.946824,136.2679875,むつのはな,"<img src=""https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/2eqf9b041hn9qold72n4p418c4/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGoRorNll8iM4Y6d1DybG5ww5NwHKYVFXYEVWjz6Eq0ZLd7kRGupeFwUdjZc5bLkOb6py52X0gRlNBMt7Tkw8ONtRWiKLn_0JYE-UTQlOMr_dmwOS7KQCySl5PqhXuxzm0FX6TrjZ7Pkp34DIPnbOP3nGA_H1Q-66FDKRhDRKuQ4VUR1hGFHDZAs_PTwoIPb8V0sqM989C-RoSt8X9hUnvDrU2GJVf1uFKJFT6wc7b0fyv8?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒916-1222 福井県鯖江市河和田町24-13(こま膳内)<br>参加形態: 飲食、ワークショップ<br>紹介: 普段は週2日のランチ限定のむつのはなが、今回地酒ペアリングコースをご提供。業界としても新しい試み、漆塗りを施したグラスと普通のグラスとの味の変化をお楽しみいただけます。越前の味覚と共にどうぞ。<br><br>出展日: 6・7日<br>営業時間: 16:00-20:00<br>電話番号: 090-5178-2414<br>Web: <br>YouTube: ",〒916-1222 福井県鯖江市河和田町24-13(こま膳内),普段は週2日のランチ限定のむつのはなが、今回地酒ペアリングコースをご提供。業界としても新しい試み、漆塗りを施したグラスと普通のグラスとの味の変化をお楽しみいただけます。越前の味覚と共にどうぞ。,https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/2eqf9b041hn9qold72n4p418c4/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGoRorNll8iM4Y6d1DybG5ww5NwHKYVFXYEVWjz6Eq0ZLd7kRGupeFwUdjZc5bLkOb6py52X0gRlNBMt7Tkw8ONtRWiKLn_0JYE-UTQlOMr_dmwOS7KQCySl5PqhXuxzm0FX6TrjZ7Pkp34DIPnbOP3nGA_H1Q-66FDKRhDRKuQ4VUR1hGFHDZAs_PTwoIPb8V0sqM989C-RoSt8X9hUnvDrU2GJVf1uFKJFT6wc7b0fyv8?fife,飲食、ワークショップ,6・7日,16:00-20:00,090-5178-2414,,
越前和紙の里 パピルス館,越前和紙,images/icon-2.png,35.91138550000001,136.2433322,越前和紙の里 パピルス館,"<img src=""https://doc-10-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/bn86dkuv6qam5mik467ud6b3uc/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpYYTQMbGk5OxhvY45mZ42ZQOnjW7KQnh-1MDQquKN-FonN1Vmby2naBqpSHBCSWA57IG2R1uof_3ob8vGvwN8k82l-wJhS7BjcWeyRPSKHRsFSiTU8DwiOaoWVXnZoYvW6YFxfhf46cqEqt7qaOV2nBfKZexr7zNUiUOOtQ2hO0W-0t00dEvbhIX533wAV-tCp8VW-LxBWEIfOiPIEbXynjGqgAGlfpzQqc9R1PRhosYA?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0232 福井県越前市新在家町8-44<br>参加形態: 販売, ワークショップ<br>紹介: 「パピルス館」では、世界に一つだけの名刺やハガキ、和紙の灯りづくりを体験していただけます。自由な発想で和紙をつくってみませんか？併設する「和紙処えちぜん」は、和紙の小物や雑貨が豊富に揃う、産地組合の直売店。<br>出展日: 6-8日<br>営業時間: 9:00-16:00<br>電話番号: 0778-42-1363<br>Web: https://www.echizenwashi.jp<br>YouTube: ",〒915-0232 福井県越前市新在家町8-44,「パピルス館」では、世界に一つだけの名刺やハガキ、和紙の灯りづくりを体験していただけます。自由な発想で和紙をつくってみませんか？併設する「和紙処えちぜん」は、和紙の小物や雑貨が豊富に揃う、産地組合の直売店。,https://doc-10-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/bn86dkuv6qam5mik467ud6b3uc/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGpYYTQMbGk5OxhvY45mZ42ZQOnjW7KQnh-1MDQquKN-FonN1Vmby2naBqpSHBCSWA57IG2R1uof_3ob8vGvwN8k82l-wJhS7BjcWeyRPSKHRsFSiTU8DwiOaoWVXnZoYvW6YFxfhf46cqEqt7qaOV2nBfKZexr7zNUiUOOtQ2hO0W-0t00dEvbhIX533wAV-tCp8VW-LxBWEIfOiPIEbXynjGqgAGlfpzQqc9R1PRhosYA?fife,"販売, ワークショップ",6-8日,9:00-16:00,0778-42-1363,https://www.echizenwashi.jp,
越前和紙の里 卯立の工芸館,越前和紙,images/icon-2.png,35.9111676,136.2448179,越前和紙の里 卯立の工芸館,"<img src=""https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/a93asr3isk8ke8v7ue9qg3n9ak/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGr_ge7UU5E7FiH66_q6wFGzB08bMa0M0rgLk8MlerId_5hYnqjPD1EjUr5b0xnZeyJpmLwRvy8xuOWKT4_-MaO8Ikrt_1EJB5kDpItlmtA3CbGbmwtotXC0O1Lx6aGEnbf8BAC0kTVzqZYEJgxYkXattIvgdRoM7rOwhNqbJ-tM2C3kTIsoTYIHIsSDoJOA1F95glZpx-T6SFCVwA-gPfgW4lAJPnV2AA-wOPM5ssEXlO0?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0232 福井県越前市新在家町9-21-2<br>参加形態: 工房（見学・展示）, 販売, ワークショップ<br>紹介: 江戸時代の紙漉き家屋を移築復元した「卯立の工芸館」では、伝統工芸士が昔ながらの道具を使い、紙を漉く一連の様子を見学できます。また、伝統工芸士の指導のもとでチャレンジする本格的な「流し漉き」体験講座も行っています。<br>出展日: 6-8日<br>営業時間: 9:30-12:00 / 13:00-17:00 （入館は16:30まで、紙漉き見学は16:00まで）<br>電話番号: 0778-43-7800<br>Web: https://www.echizenwashi.jp/facility/udatsu<br>YouTube: ",〒915-0232 福井県越前市新在家町9-21-2,江戸時代の紙漉き家屋を移築復元した「卯立の工芸館」では、伝統工芸士が昔ながらの道具を使い、紙を漉く一連の様子を見学できます。また、伝統工芸士の指導のもとでチャレンジする本格的な「流し漉き」体験講座も行っています。,https://doc-14-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/a93asr3isk8ke8v7ue9qg3n9ak/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGr_ge7UU5E7FiH66_q6wFGzB08bMa0M0rgLk8MlerId_5hYnqjPD1EjUr5b0xnZeyJpmLwRvy8xuOWKT4_-MaO8Ikrt_1EJB5kDpItlmtA3CbGbmwtotXC0O1Lx6aGEnbf8BAC0kTVzqZYEJgxYkXattIvgdRoM7rOwhNqbJ-tM2C3kTIsoTYIHIsSDoJOA1F95glZpx-T6SFCVwA-gPfgW4lAJPnV2AA-wOPM5ssEXlO0?fife,"工房（見学・展示）, 販売, ワークショップ",6-8日,9:30-12:00 / 13:00-17:00 （入館は16:30まで、紙漉き見学は16:00まで）,0778-43-7800,https://www.echizenwashi.jp/facility/udatsu,
清水和紙,越前和紙,images/icon-2.png,35.910811,136.2455082,清水和紙,"<img src=""https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/i5565vngn56bfep4qi4m49rj04/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrGs_mSucIvZ4mjvu9uYlQukYKyIuygCLHWi-5ZoTUcodCm9s0YHcy2x2GzI6lhF8bWJcxijhWkXuiKp46qz-VDrz5_HTfwOKm68NgiQGD3mj3BRZhAEViuMRSLg_cnTvXD-_4x77Raz_Z5mhnjQwMBYIdBidDiLRfQY8L42EJOnotbu6rxIluvf4t26LPjR1qNeyhG7gQRaXSyixhcvJwGbYCva8DeShp1HfdAkgRoL4w?fife"" height=""200"" width=""auto"" /><br><br>住所: 〒915-0232 福井県越前市新在家町10-2<br>参加形態: 販売, ワークショップ<br>紹介: 様々な種類の越前和紙を取り揃えた産地問屋です。和紙の美しさや技法、可能性を知ってもらえるように、多くの和紙に触れる機会を提供します。シンプルな商品が主ですが、素材の良さが伝わりやすい形にしています。<br>出展日: 6-8日<br>営業時間: 9:00-12:00 / 13:00-17:00<br>電話番号: 0778-43-1623<br>Web: http://www.shimizuwashi.com<br>YouTube: https://youtu.be/n4VB6DR8YPc?si=V3mt3hrrCYclfJOd",〒915-0232 福井県越前市新在家町10-2,様々な種類の越前和紙を取り揃えた産地問屋です。和紙の美しさや技法、可能性を知ってもらえるように、多くの和紙に触れる機会を提供します。シンプルな商品が主ですが、素材の良さが伝わりやすい形にしています。,https://doc-08-00-mymaps.googleusercontent.com/untrusted/hostedimage/tjp71pbl755n1d9knaupn39qao/i5565vngn56bfep4qi4m49rj04/1696731300000/JZE0f6HJRobklDdF9DDVtADt9cDcsdY3/*/6AJ9UNGrGs_mSucIvZ4mjvu9uYlQukYKyIuygCLHWi-5ZoTUcodCm9s0YHcy2x2GzI6lhF8bWJcxijhWkXuiKp46qz-VDrz5_HTfwOKm68NgiQGD3mj3BRZhAEViuMRSLg_cnTvXD-_4x77Raz_Z5mhnjQwMBYIdBidDiLRfQY8L42EJOnotbu6rxIluvf4t26LPjR1qNeyhG7gQRaXSyixhcvJwGbYCva8DeShp1HfdAkgRoL4w?fife,"販売, ワークショップ",6-8日,9:00-12:00 / 13:00-17:00,0778-43-1623,http://www.shimizuwashi.com,https://youtu.be/n4VB6DR8YPc?si=V3mt3hrrCYclfJOd
